0,0.3333333333333333
1,0.3333333333333333
2,0.3333333333333333
3,0.3333333333333333
4,0.3333333333333333
5,0.3333333333333333
6,0.3333333333333333
7,0.3333333333333333
8,0.3333333333333333
9,0.3333333333333333
10,0.3333333333333333
11,0.3333333333333333
12,0.3333333333333333
13,0.3333333333333333
14,0.3333333333333333
15,0.3333333333333333
16,0.3333333333333333
17,0.3333333333333333
18,0.3333333333333333
19,0.3333333333333333
20,0.3333333333333333
21,0.3333333333333333
22,0.3333333333333333
23,0.3333333333333333
24,0.3333333333333333
25,0.3333333333333333
26,0.3333333333333333
27,0.3333333333333333
28,0.3333333333333333
29,0.25912502865929943
30,0.25912502865929943
31,0.25912502865929943
32,0.25912502865929943
33,0.25912502865929943
34,0.25912502865929943
35,0.25912502865929943
36,0.26805581415612834
37,0.26805581415612834
38,0.26805581415612834
39,0.26805581415612834
40,0.26805581415612834
41,0.26805581415612834
42,0.26805581415612834
43,0.28565033416313707
44,0.19098750098718725
45,0.19098750098718725
46,0.19098750098718725
47,0.19098750098718725
48,0.19098750098718725
49,0.19098750098718725
50,0.19098750098718725
51,0.19098750098718725
52,0.19098750098718725
53,0.2044074422325593
54,0.12128706031449196
55,0.12128706031449196
56,0.12128706031449196
57,0.12128706031449196
58,0.12128706031449196
59,0.12128706031449196
60,0.12128706031449196
61,0.1354895564883596
62,0.07640651953822078
63,0.07640651953822078
64,0.07640651953822078
65,0.07640651953822078
66,0.07640651953822078
67,0.07640651953822078
68,0.07640651953822078
69,0.0891385018116328
70,0.05034871876346003
71,0.05034871876346003
72,0.05034871876346003
73,0.061203579080166354
74,0.03559059677563524
75,0.03559059677563524
76,0.03559059677563524
77,0.04487709376255322
78,0.02716758873886007
79,0.02716758873886007
80,0.02716758873886007
81,0.03531609240912249
82,0.02232099324219271
83,0.02232099324219271
84,0.02232099324219271
85,0.029703008226018218
86,0.01958287718209996
87,0.01958287718209996
88,0.01958287718209996
89,0.026485800258016712
90,0.01817029919254745
91,0.01817029919254745
92,0.01817029919254745
93,0.02481212026061747
